url,comment,year,photographer,number,road,suburb,lat,lon
http://purl.slwa.wa.gov.au/slwa_b2847954_005,"136785PD: Old Fire Station, Murray Street, Perth, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,MURRAY STREET,PERTH,-31.953675,115.862715
http://purl.slwa.wa.gov.au/slwa_b2847954_006,"136786PD: Young Australia League building, Murray Street, Perth, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,MURRAY STREET,PERTH,-31.953675,115.862715
http://purl.slwa.wa.gov.au/slwa_b2847954_007,"136802PD: Old Fire Station, Murray Street, Perth, ca. 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,MURRAY STREET,PERTH,-31.953675,115.862715
http://purl.slwa.wa.gov.au/slwa_b2847954_008,"136815PD: South Perth from Kings Park, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2847954_009,"136816PD: Perth Water and the Barrack Street Jetty from Kings Park, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2847954_010,"136827PD: Perth Water, the foreshore and Barrack Street Jetty from the MLC Building, ca. 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,BARRACK STREET,PERTH,-31.955371,115.859669
http://purl.slwa.wa.gov.au/slwa_b2847954_011,"136849PD: Across Fraser Ave to the State War Memorial, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2847954_012,"136855PD: Perth Water and Victoria Park, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2847954_013,"136856PD: Perth from Kings Park, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2847954_014,"136857PD: Perth from Kings Park, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2847954_015,"136858PD: Perth from Kings Park, 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2847954_016,"136859PD: Murray Street towards St Mary's Cathedral, ca. 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,VICTORIA SQUARE,PERTH,-31.956077,115.865768
http://purl.slwa.wa.gov.au/slwa_b2847954_017,"136860PD: Freeway interchange from the MLC Building, 1986",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2847954_018,"136884PD: Old ANZ Bank at 143 Barrack Street being used as a bridal fashion business, ca. 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",143,BARRACK STREET,PERTH,-31.952550,115.861000
http://purl.slwa.wa.gov.au/slwa_b2847954_019,"136937PD: Stirling Gardens and Government House, Perth, ca. 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,ST GEORGES TERRACE,PERTH,-31.957597,115.862252
http://purl.slwa.wa.gov.au/slwa_b2847954_020,"136938PD: Stirling Gardens, Perth, ca. 1985",1985,"McGeough, Jim (James Francis Reynolds), d.2005.",,STIRLING STREET,PERTH,-31.942220,115.869431
http://purl.slwa.wa.gov.au/slwa_b2849552_002,"136803PD: Wellington Street towards Royal Perth Hospital from the Perth Railway Station, 1988",1986,"McGeough, Jim (James Francis Reynolds), d.2005.",,WELLINGTON STREET,PERTH,-31.954171,115.867067
http://purl.slwa.wa.gov.au/slwa_b2849552_003,"136804PD: Construction work at the Wellington St end of Forrest Place, Perth, 1988",1986,"McGeough, Jim (James Francis Reynolds), d.2005.",,WELLINGTON STREET,PERTH,-31.954171,115.867067
http://purl.slwa.wa.gov.au/slwa_b2849552_004,"136805PD: Corner of Wellington Street and Forrest Place, Perth, 1988",1986,"McGeough, Jim (James Francis Reynolds), d.2005.",,WELLINGTON STREET,PERTH,-31.954171,115.867067
http://purl.slwa.wa.gov.au/slwa_b2849552_005,"136806PD: Construction work at the Perth Railway Station, 1988",1986,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2849552_006,"136807PD: On the Horseshoe Bridge looking north, Construction work at right on the Perth Railway Station, 1988",1986,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2849552_007,"136808PD: Almost completed footbridge across Wellington Street from the Perth Railway Station to Forrest Place, 1988",1986,"McGeough, Jim (James Francis Reynolds), d.2005.",,WELLINGTON STREET,PERTH,-31.954171,115.867067
http://purl.slwa.wa.gov.au/slwa_b2851240_002,"303593PD: Supreme Court, Perth, 1981",1981,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2851240_003,"303594PD: Supreme Court Gardens, Perth, 1981",1981,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2851240_004,"303595PD: Supreme Court, Perth, 1981",1981,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2851258_002,"303604PD: Perth Concert Hall, ca. 1981",1981,"McGeough, Jim (James Francis Reynolds), d.2005.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2856867_002,"016841PD: Western Australian Museum and Art Gallery, ca. 1908",1908,,,THE ESPLANADE,PERTH,-31.956360,115.858010
http://purl.slwa.wa.gov.au/slwa_b2856867_003,"016842PD: Hay Street Perth, east from William Street, 1908",1908,,,WILLIAM STREET,PERTH,-31.954203,115.856602
http://purl.slwa.wa.gov.au/slwa_b2859048_029,"008449PD: East along St George's Terrace, 1929?",1929,,,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b2859048_034,"008454PD: East along St George's Terrace, 1929?",1929,,,ST GEORGES TERRACE,PERTH,-31.957116,115.865318
http://purl.slwa.wa.gov.au/slwa_b2865601_002,"067215PD: Henry Charles Prinsep and granddaughter Caroline Brockman in the garden at The Studio, ca. 1905",1905,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_002,"140575PD: Mt Newman House near end of construction, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_003,"140576PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_004,"140577PD: The Cloisters with Mt Newman House behind, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_005,"140578PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_006,"140579PD: Mt Newman House, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_007,"140580PD: Mt Newman House, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_008,"140581PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_009,"140582PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_010,"140583PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_011,"140584PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_012,"140585PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_013,"140586PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_014,"140587PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_015,"140588PD: Roofline of The Cloisters, Perth, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_016,"140589PD: The Cloisters and Mt Newman House, Perth, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_017,"140590PD: Opening of Mt. Newman House and the refurbished Cloisters, 200 St. George's Terrace, 1974?",1974,"Smithson, Norman Leslie.",200,ST GEORGES TERRACE,PERTH,-31.952997,115.853283
http://purl.slwa.wa.gov.au/slwa_b2893637_018,"140591PD: Mt Newman House, Perth, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2893637_019,"140592PD: Mt Newman House, 1974?",1974,"Smithson, Norman Leslie.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_002,"153558PD: Gas Co. & Metters Cricket Team, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_003,"153559PD: Unidentified cricket team, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_004,"153560PD: Unidentified cricket team, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_005,"153561PD: Unidentified cricket club, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_006,"153562PD: Cricket umpires, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_007,"153563PD: The West Australian Cricket Team, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_008,"153564PD: Sandovers Cricket Team, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2904254_009,"153565PD: Tolley & Co. Cricket Tream, 1903",1903,Dease Studios.,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_002,"135806PD: Holiday makers arrive at Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_003,"135807PD: By plane to Rottnest Island, 1950s. Aerial view of East Perth, the Causeway and Victoria Park",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_004,"135808PD: By plane to Rottnest Island, 1950s. Aerial view of Burswood Island and East Perth",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_005,"135809PD: By plane to Rottnest Island, 1950s. Aerial view of East Perth, Perth CBD and Northbridge looking west",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_006,"135810PD: By plane to Rottnest Island, 1950s. Aerial view of the Narrows Bridge",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_007,"135811PD: By plane to Rottnest Island, 1950s. Aerial view of UWA and Nedlands",1950,"Ewers, John K. (John Keith), 1904-1978.",,STIRLING HIGHWAY,CRAWLEY,-31.980068,115.818820
http://purl.slwa.wa.gov.au/slwa_b2908297_008,"135812PD: By plane to Rottnest Island, 1950s. Aerial view of the Swan River, Crawley, Attadale and Bicton",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_009,"135813PD: By plane to Rottnest Island, 1950s. Aerial view of North Fremantle",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_010,"135814PD: By plane to Rottnest Island, 1950s. Aerial view of Rottnest Island",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_011,"135815PD: By plane to Rottnest Island, 1950s. Aerial view of Rottnest Island",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_012,"135816PD: Woods Airways Avro Anson plane on Rottnest Island airstrip, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_013,"135817PD: The road to the Rottnest Island airstrip, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_014,"135818PD: Rottnest Island Shopping Centre, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_015,"135819PD: Quokka Arms Hotel, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_016,"135820PD: Cottage K1, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_017,"135821PD: Rottnest Island cottages, the Manager's cottage in the foreground, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_018,"135822PD: Cottages, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_019,"135823PD: Old Boatshed, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_020,"135824PD: Old Chapel, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_021,"135825PD: View over Thomson Bay from Cottage K1, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_022,"135826PD: Thomson Bay, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_023,"135827PD: Thomson Bay, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_024,"135828PD: Thomson Bay, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_025,"135829PD: The Basin, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_026,"135830PD: Entrance to The Basin, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_027,"135831PD: The Basin, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908297_028,"135832PD: The Basin, Rottnest Island, 1950s",1950,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908415_002,"135915PD: Mounted police in the royal motorcade, 1962",1962,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2908415_003,"135916PD: Mounted police in the royal motorcade, 1962",1962,"Ewers, John K. (John Keith), 1904-1978.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_002,"136081PD: Tram No. 66 in Hay St., East Perth with police escort on its last trip back to the Carbarn, 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,HAY STREET,PERTH,-31.955438,115.862428
http://purl.slwa.wa.gov.au/slwa_b2913585_003,"136082PD: Tram No. 66 at the Carbarn, East Perth on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_004,"136083PD: Tram No. 66 at the Carbarn, East Perth on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_005,"136084PD: Tram No. 66 at the Carbarn, East Perth on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_006,"136085PD: Tram No. 66 at the Carbarn, East Perth on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_007,"136086PD: Tram No. 66 at the Carbarn, East Perth on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_008,"136087PD: Tram No. 66 turns into the storage sidings next to the East Perth Carbarn on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_009,"136088PD: Tram No. 66 in storage sidings next to the East Perth Carbarn on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_010,"136089PD: Tram No. 66 turns into the storage sidings next to the East Perth Carbarn on its return from the last tram journey in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_011,"136090PD: Motorman Bill Davies, driver of the last tram in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2913585_012,"136091PD: Motorman Bill Davies, driver of the last tram in W.A., 19 July 1958",1958,"Thompson, Michael, 1934-1991.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2920359_002,083515PD: Miss Banksiadale tourist coach,1935,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2920359_003,083516PD:Banksiadale Mill,1935,,LOT 249,BANKSIADALE ROAD,DWELLINGUP,-32.710600,116.063090
http://purl.slwa.wa.gov.au/slwa_b2920359_004,083517PD: Rear view of Banksiadale School,1935,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2920359_005,083518PD: G Class locomotive 117 railcar,1935,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2920359_006,083519PD: Steam locomotive loaded with timber,1935,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2920359_007,083520PD: Swimming pool at Banksiadale,1935,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2920359_008,083521PD: Timber locomotive following accident?,1935,,,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2931715_002,019600PD: Perth from Kings Park,1934,Illustrations Ltd.,,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2931715_003,019601PD: Perth from Kings Park,1934,Illustrations Ltd.,,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2931715_004,019602PD: Perth from Kings Park,1934,Illustrations Ltd.,,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2935260_012,"View from 33 Cook Street, Nedlands, 1964.",1964,"Boyle, Ken, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2935260_003,"View from Kalamunda Road, Perth, 1964.",1964,"Boyle, Ken, photographer.",,KALAMUNDA ROAD,PERTH AIRPORT,-31.933399,115.967577
http://purl.slwa.wa.gov.au/slwa_b2935260_010,"London Court, Perth, 1964.",1964,"Boyle, Ken, photographer.",,HAY STREET,PERTH,-31.954862,115.859892
http://purl.slwa.wa.gov.au/slwa_b2935260_001,"View from Kings Park, December, 1964.",1964,"Boyle, Ken, photographer.",,FRASER AVENUE,PERTH,-31.954272,115.844307
http://purl.slwa.wa.gov.au/slwa_b2935260_008,"Swan River, 1964.",1964,"Boyle, Ken, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b2935260_006,"Portrait aboard the SS Guglielmo Marconi to Perth, 1964. Ken Boyle on left",1964,"Boyle, Ken, photographer.",,,,NA,NA
